brand,brand_TransNum,brand_PvUser,brand_FavUser,brand_CartUser,brand_BuyUser,brand_PvNum,brand_FavNum,brand_CartNum,brand_BuyNum,brand_ViewPvUser,brand_ViewFavUser,brand_ViewCartUser,brand_ReBuyUser,brand_ReBuyNum,brand_ReBuyUserRate,brand_ReBuyNumRate,brand_AverageReBuyTimeGap,brand_PvToBuyRate,brand_FavToBuyRate,brand_CartToBuyRate,brand_AverageTimesFromPvToBuy,brand_AverageTimesFromFavToBuy,brand_AverageTimesFromCartToBuy,brand_AverageOtherNumFromPvToBuy,brand_AverageOtherNumFromFavToBuy,brand_AverageOtherNumFromCartToBuy,brand_AverageOtherNumFromBuyToBuy,brand_AverageOtherTimesFromPvToBuy,brand_AverageOtherTimesFromFavToBuy,brand_AverageOtherTimesFromCartToBuy,brand_AverageOtherTimesFromBuyToBuy,brand_AveragePvToBuyTime,brand_AverageFavToBuyTime,brand_AverageCartToBuyTime,brand_CateAveragePvToBuyTime,brand_CateAverageFavToBuyTime,brand_CateAverageCartToBuyTime,brand_AverageBrandViewTime,brand_AverageCateViewTime,brand_FraudUserNum,brand_FraudBuyNum,brand_FraudUserRate,brand_FraudNumRate,brand_AverageReBuyBrandViewTime,brand_AverageReBuyCateViewTime
94693,1841,1831,101,207,115,8882,113,260,131,1716,92,168,15,16,0.13043478260869565,1.0666666666666667,53646.666666666664,0.06280720917531403,1.1386138613861385,0.5555555555555556,14.095652173913043,0.0782608695652174,0.46956521739130436,5.034782608695652,0.21739130434782608,0.5826086956521739,0.0782608695652174,19.660869565217393,0.24347826086956523,0.6434782608695652,0.08695652173913043,77347.76521739131,7276.286956521739,30808.008695652174,166409.00869565218,17038.71304347826,61830.147826086955,490.7391304347826,1205.3478260869565,2,2,0.0010851871947911015,1.0,170.4,471.3333333333333
114642,8802,8748,368,868,627,56292,498,1231,785,8121,288,678,94,158,0.14992025518341306,1.6808510638297873,101629.03191489361,0.07167352537722908,1.703804347826087,0.7223502304147466,18.411483253588518,0.19138755980861244,0.40350877192982454,1.8452950558213717,0.06060606060606061,0.17703349282296652,0.03987240829346093,9.650717703349283,0.10047846889952153,0.20574162679425836,0.04784688995215311,127311.59968102073,13590.078149920255,35328.22328548644,186582.1610845295,21614.738437001593,53839.96012759171,776.8548644338118,1161.639553429027,11,11,0.0012481561329853626,1.0,857.4574468085107,1077.436170212766
124895,600,591,31,39,14,2008,39,49,16,577,29,36,1,2,0.07142857142857142,2.0,560.0,0.023688663282571912,0.45161290322580644,0.358974358974359,11.214285714285714,0.07142857142857142,0.2857142857142857,2.857142857142857,0.0,0.35714285714285715,0.0,10.642857142857142,0.0,0.42857142857142855,0.0,159941.0,4869.857142857143,48485.357142857145,231769.64285714287,4869.857142857143,56629.57142857143,445.2142857142857,787.6428571428571,0,0,0,0,735.0,735.0
12186,3366,3352,137,340,194,14491,155,427,213,3158,108,281,19,19,0.0979381443298969,1.0,16727.315789473683,0.05787589498806683,1.416058394160584,0.5705882352941176,14.448453608247423,0.15979381443298968,0.37628865979381443,3.4948453608247423,0.12886597938144329,0.23195876288659795,0.02577319587628866,12.06701030927835,0.13402061855670103,0.26804123711340205,0.030927835051546393,102270.82474226804,15942.9793814433,42626.757731958765,149420.22680412373,19300.860824742267,54509.613402061856,524.9381443298969,965.2061855670103,2,1,0.0005938242280285036,0.5,263.2105263157895,289.05263157894734
88078,11023,10971,496,1068,795,68627,700,1482,932,10176,392,806,118,137,0.14842767295597484,1.1610169491525424,54425.813559322036,0.07246376811594203,1.6028225806451613,0.7443820224719101,20.581132075471697,0.16855345911949685,0.45157232704402517,2.128301886792453,0.07044025157232704,0.19622641509433963,0.045283018867924525,11.157232704402515,0.09685534591194969,0.25660377358490566,0.05786163522012579,137479.12955974843,18781.519496855344,37090.03270440252,171627.77735849057,24507.525786163522,51679.44025157233,815.240251572327,1269.645283018868,15,13,0.001358941837289364,0.8666666666666667,637.457627118644,1035.7288135593221
434661,362,357,6,53,35,1470,6,64,44,322,3,39,8,9,0.22857142857142856,1.125,92553.625,0.09803921568627451,5.833333333333333,0.660377358490566,13.028571428571428,0.05714285714285714,0.5142857142857142,4.0285714285714285,0.02857142857142857,0.6571428571428571,0.0,14.285714285714286,0.02857142857142857,0.8,0.0,156504.08571428573,4547.542857142857,57622.31428571429,222335.14285714287,21933.057142857142,54499.171428571426,634.9714285714285,1137.857142857143,2,2,0.005494505494505495,1.0,254.0,682.125
101201,1618,1608,87,119,44,6910,114,171,47,1564,77,99,2,3,0.045454545454545456,1.5,340.5,0.02736318407960199,0.5057471264367817,0.3697478991596639,24.068181818181817,0.3181818181818182,0.75,3.75,0.3181818181818182,0.18181818181818182,0.045454545454545456,17.90909090909091,0.38636363636363635,0.22727272727272727,0.045454545454545456,193636.52272727274,50447.09090909091,87752.40909090909,303504.79545454547,70589.54545454546,109221.52272727272,921.8863636363636,1582.7954545454545,0,0,0,0,574.0,637.0
67652,5938,5909,248,603,335,28362,323,798,399,5574,214,495,48,64,0.14328358208955225,1.3333333333333333,132580.22916666666,0.05669317989507531,1.3508064516129032,0.5555555555555556,15.214925373134328,0.14328358208955225,0.46567164179104475,2.346268656716418,0.08656716417910448,0.2716417910447761,0.07761194029850746,13.57313432835821,0.14925373134328357,0.4507462686567164,0.0955223880597015,104811.9223880597,8357.197014925374,30077.00298507463,191950.6895522388,19737.668656716418,51248.08955223881,600.5582089552239,1146.9791044776118,2,2,0.0003367003367003367,1.0,504.75,617.7291666666666
200372,462,459,25,34,18,1947,27,39,22,441,23,30,3,4,0.16666666666666666,1.3333333333333333,198.0,0.0392156862745098,0.72,0.5294117647058824,8.11111111111111,0.1111111111111111,0.16666666666666666,3.7777777777777777,0.16666666666666666,0.4444444444444444,0.1111111111111111,15.166666666666666,0.2222222222222222,0.4444444444444444,0.2222222222222222,38355.22222222222,2346.9444444444443,4906.333333333333,177417.61111111112,31283.777777777777,49591.0,336.1666666666667,835.5,0,0,0,0,264.6666666666667,271.0
100456,1504,1502,75,79,30,7496,102,118,35,1472,69,61,4,5,0.13333333333333333,1.25,55493.75,0.019973368841544607,0.4,0.379746835443038,30.133333333333333,0.3333333333333333,1.0666666666666667,4.4,0.1,0.6,0.03333333333333333,26.666666666666668,0.23333333333333334,0.8666666666666667,0.03333333333333333,214850.26666666666,18166.766666666666,99356.8,305650.8,20735.066666666666,155276.4,1391.8666666666666,2669.0,1,1,0.000664451827242525,1.0,216.25,216.25
